Price,Close,High,Low,Open,Volume
Ticker,0005.HK,0005.HK,0005.HK,0005.HK,0005.HK
Date,,,,,
2020-03-13,32.65193557739258,32.937727684144555,30.008342918073076,30.008342918073076,127327773
2020-03-16,31.29441261291504,31.973173260765826,31.151515204071494,31.437310021758577,91411722
2020-03-17,32.11606979370117,32.50903561314744,31.33013542926733,32.151793463552416,61904936
2020-03-18,31.83026695251465,33.223511529505245,31.54447494027338,32.29468272002505,63302201
2020-03-19,31.865991592407227,32.08033901509958,31.080060127670908,31.580199571385247,77249632
2020-03-20,33.58076095581055,33.58076095581055,32.116068735824925,32.116068735824925,54043425
2020-03-23,31.58020782470703,32.044621002317456,31.330136674724727,31.97317365977475,64238228
2020-03-24,32.223243713378906,32.294693785075445,31.758830512288377,32.151796367223916,35692754
2020-03-25,33.08061981201172,33.29496453919586,32.15179084385307,32.9377224187086,46847802
2020-03-26,32.65193557739258,32.83055666619063,32.187519656301035,32.83055666619063,29685401
2020-03-27,32.43758773803711,32.97345095358481,32.22324027138502,32.866277220258766,38499002
2020-03-30,31.79454803466797,32.25896387145818,31.508753254252298,32.00889275720921,51712032
2020-03-31,31.544479370117188,32.080342534554916,31.40158198115893,31.97316881145097,34812410
2020-04-01,28.54364585876465,29.793993275508043,28.436472132827358,29.293853763702472,212365103
2020-04-02,27.793441772460938,28.007786528243994,27.007507367201143,27.721991703505623,120204721
2020-04-03,27.078956604003906,27.364748694418267,26.86460912926643,27.150403945222155,90173250
2020-04-06,27.829164505004883,28.007785583053,27.18612753381512,27.50764601941,61129889
2020-04-07,28.68654441833496,28.793715423090394,28.007783819385814,28.436473289489914,74051605
2020-04-08,28.507923126220703,29.29385472371363,28.5079231262207,28.686544191609197,48475468
2020-04-09,29.29385757446289,29.32958124590883,28.722270654703607,28.900891737474723,40473133
2020-04-14,29.615367889404297,29.936886294703825,29.186675773824703,29.293849484104772,36916865
2020-04-15,29.008054733276367,29.82971257711373,29.008054733276367,29.508194171892995,29855944
2020-04-16,28.36503028869629,28.543651382799485,28.11495912162685,28.400753962408608,37385637
2020-04-17,28.222131729125977,28.79371866207593,28.186408056855633,28.43647648828952,52045136
2020-04-20,28.615097045898438,29.008062884686623,28.43647596230913,28.722270786268595,30234010
2020-04-21,27.972057342529297,28.54364415379022,27.900607287658616,28.436470434254648,26649501
2020-04-22,27.757713317871094,27.829163381530684,27.400471176196866,27.471921239856457,30535516
2020-04-23,27.65053939819336,27.864884115512186,27.47191834617085,27.721986728785986,16392712
2020-04-24,27.68626594543457,27.972060748636196,27.507644874818862,27.507644874818862,15509158
2020-04-27,28.222131729125977,28.32930547147849,27.72199214071671,27.82916588306923,29008804
2020-04-28,28.54364585876465,28.86516431103545,27.900608954223042,28.65081685916087,54166077
2020-04-29,28.75798988342285,29.11523199377593,28.686542551568635,29.008058270453606,34078050
2020-05-04,27.57908821105957,27.86488297279172,27.57908821105957,27.86488297279172,53885337
2020-05-05,27.864887237548828,28.007784640285536,27.36474769074098,27.579092432075413,24186602
2020-05-06,27.864887237548828,27.97206097098667,27.507645093477688,27.507645093477688,32638886
2020-05-07,27.757713317871094,27.86488705058986,27.543368577974803,27.65054231069357,23315862
2020-05-08,28.257848739624023,28.400746120558903,27.972056703295106,28.079227694840633,19639628
2020-05-11,28.615097045898438,28.9008918698579,28.43647596230913,28.472199633918706,38970672
2020-05-12,28.079219818115234,28.222117158964846,27.757701482588633,28.00777251046047,30960477
2020-05-13,27.793441772460938,28.186407612320114,27.650544360091754,27.86488911587481,30665368
2020-05-14,27.293302536010742,27.543370966653203,27.186128793997412,27.50764729449592,42920349
2020-05-15,27.221851348876953,27.364748757182568,27.150404007494828,27.329025086491505,23336593
2020-05-18,27.293302536010742,27.293302536010742,27.007507707669518,27.15040512184013,25621993
2020-05-19,28.186403274536133,28.329300664913934,27.93633215998972,28.11495321657672,43427634
2020-05-20,27.471921920776367,28.00778514656963,27.436198250831744,27.936335081139077,28961827
2020-05-21,27.507644653320312,27.864886791675122,27.507644653320316,27.864886791675122,16663308
2020-05-22,25.614259719848633,26.93605724076944,25.32846765017958,26.8646071791963,122796430
2020-05-25,25.50708770751953,25.57853504072723,25.00694819844247,25.399913982166925,48071226
2020-05-26,26.364473342895508,26.50736803104054,25.578538930390497,25.721436344077,33450161
2020-05-27,26.685985565185547,26.79315929257228,25.935777650101745,26.650261897903672,42822281
2020-05-28,26.435916900634766,27.293298534412216,25.93577738713616,26.793159020913613,56105691
2020-05-29,25.614259719848633,26.042951912663963,25.614259719848633,25.935778183074838,41062941
2020-06-01,26.15011978149414,26.400190878706585,25.8286040823566,25.8286040823566,50234471
2020-06-02,26.578815460205078,26.578815460205078,26.078675924758993,26.150123261733636,35840240
2020-06-03,27.2575740814209,27.293297747310348,26.79315824823509,26.828881914124537,53534767
2020-06-04,27.757713317871094,28.007784452367797,27.50764490891563,27.79343971247151,55254193
2020-06-05,28.936609268188477,29.00805659591828,27.829159335131408,28.007780379996767,153403300
2020-06-08,29.29385757446289,29.579652397113243,28.900891737474723,29.365304917354766,102483973
2020-06-09,28.82944107055664,29.436754374695767,28.68654638773931,29.436754374695767,50714655
2020-06-10,28.4007511138916,28.865167002196923,28.25785370783294,28.5793721900796,37035656
2020-06-11,27.04322624206543,28.150678947334047,27.04322624206543,27.936331504029823,49782928
2020-06-12,26.6502628326416,26.68598650117646,26.00722862239059,26.078675959460302,57848137
2020-06-15,26.07867431640625,26.57881382100718,25.935776925728696,26.150121648974512,46541938
2020-06-16,26.721708297729492,27.007500322378455,26.543087260246114,26.57881092263464,27383495
2020-06-17,26.936058044433594,27.078955446302192,26.364471162500458,26.364471162500458,23795290
2020-06-18,26.507369995117188,26.507369995117188,26.150127797201637,26.435922645750747,32953207
2020-06-19,26.685985565185547,26.90033301995901,26.185848772157083,26.221572439438958,28062059
2020-06-22,26.221572875976562,26.61453867370151,26.042951811052394,26.61453867370151,34982503
2020-06-23,26.75743293762207,26.75743293762207,25.792877664650206,26.15011975266775,30842507
2020-06-24,26.435916900634766,27.078953807353123,26.435916900634766,26.9003327472137,19690551
2020-06-26,26.221572875976562,26.650262341578113,26.221572875976562,26.471641276653944,17355031
2020-06-29,25.757158279418945,26.32874517008383,25.649987270536254,26.32874517008383,36050517
2020-06-30,25.86433219909668,26.435919093855567,25.721434794021633,26.221574349013647,34167872
2020-07-02,26.6502628326416,26.6502628326416,25.97150222831453,26.435918095891264,41239681
2020-07-03,26.75743293762207,27.150398689333198,26.685982884694063,27.150398689333198,32270516
2020-07-06,28.079219818115234,28.186393505137463,26.61452820687191,26.685975514526675,92943659
2020-07-07,27.61482048034668,28.579373236874627,27.47192306905402,28.150683728538077,50906633
2020-07-08,26.435916900634766,27.543366928390977,26.435916900634766,27.50764326147131,57615592
2020-07-09,26.507369995117188,26.757441168983075,26.150127797201637,26.721717494299856,42788459
2020-07-10,26.007226943969727,26.36446905734546,25.900053219740595,26.11439794265783,40678840
2020-07-13,26.614538192749023,27.00750398337267,26.3287434038185,26.400193463821683,41961306
2020-07-14,26.328744888305664,26.435918621582633,26.042952808802497,26.435918621582633,29340450
2020-07-15,26.578815460205078,26.93605759616068,26.328744329711437,26.93605759616068,30334333
2020-07-16,26.578815460205078,27.007504933135323,26.543091791717757,26.7931601966702,34854672
2020-07-17,26.400196075439453,26.93605931353819,26.400196075439453,26.79316190493692,27243627
2020-07-20,26.15011978149414,26.328740825699814,25.9357750735555,26.078672454028208,19725597
2020-07-21,26.79315948486328,26.82888315240154,26.221572627627758,26.293019962704275,26347668
2020-07-22,26.15011978149414,26.86460395831683,26.15011978149414,26.7931566308509,17722745
2020-07-23,26.11440086364746,26.328745610539926,26.007229852971893,26.221574599864358,25017609
2020-07-24,25.721433639526367,26.00722843684869,25.721433639526367,25.935778374747514,33100326
2020-07-27,25.257015228271484,25.828604765275365,25.042670514665485,25.757154710379425,50460079
2020-07-28,24.864055633544922,25.292747892639756,24.36391602737174,25.221297820019824,55264078
2020-07-29,25.542814254760742,25.578537925393395,24.971227348014228,25.00695101864688,53369121
2020-07-30,25.47136116027832,26.185845313716243,25.328463784482583,25.86432689956103,57022034
2020-07-31,24.971227645874023,25.435640820720796,24.72115649737986,25.364193478603262,40579369
2020-08-03,23.8637752532959,25.149846369670993,23.54225679281684,25.00694897328684,94128800
2020-08-04,24.042400360107422,24.256745127955035,22.934947396068473,23.935226613412812,99499346
2020-08-05,24.256738662719727,24.328185991111955,23.89949656967685,24.042393952002172,30930388
2020-08-06,23.935222625732422,24.2210174189427,23.649427832522143,24.2210174189427,31763955
2020-08-07,23.435081481933594,23.828047251303236,23.363634151335823,23.6851525901077,34633089
2020-08-10,23.64942741394043,23.89949853495859,23.399359018463368,23.50653274540559,29212182
2020-08-11,24.36391258239746,24.5425336503785,23.93522310945944,24.042396840464544,46196174
2020-08-12,25.542814254760742,25.68571166283271,24.613985190604986,24.79260626930961,80302566
2020-08-13,25.292743682861328,25.721433145062587,25.07839622621957,25.685709477469338,23680903
2020-08-14,24.792606353759766,25.185572183140206,24.68543261595539,24.86405369526844,30190768
2020-08-17,24.721153259277344,25.114121766074962,24.578258593759344,24.828326983956885,21989053
2020-08-18,24.471084594726562,24.64970565016252,24.25673987331161,24.57825831820454,25123460
2020-08-19,24.399633407592773,24.471080728261978,24.113838673834795,24.399633407592773,15636288
2020-08-20,24.042400360107422,24.292468801672705,23.935226613412812,24.221021454237366,27802988
2020-08-21,24.042400360107422,24.292468801672705,23.935226613412812,24.04240036010742,17170736
2020-08-24,24.22101593017578,24.363910592456627,23.86377382339172,23.970944820102353,21339128
2020-08-25,24.542530059814453,25.00694585883776,24.471082733291237,24.471082733291237,26871069
2020-08-26,24.256738662719727,24.54253070182951,24.078117616198288,24.47108337343728,21197400
2020-08-27,23.792325973510742,24.078120775662594,23.649428572434815,24.00667071235402,34614385
2020-08-28,24.292470932006836,24.578265797894236,23.828054956325264,23.9352287124185,40482849
2020-08-31,24.149566650390625,24.828327220224395,24.149566650390625,24.578258827647193,22318799
2020-09-01,23.935222625732422,24.149567357869557,23.685154225829287,23.685154225829287,25848470
2020-09-02,23.68515396118164,23.828048630648993,23.39935917116471,23.64942756827369,29444977
2020-09-03,23.899499893188477,23.899499893188477,23.435084017433795,23.50653408130288,23867676
2020-09-04,23.64942741394043,23.756601140882655,23.292185291521143,23.435082685597077,72546853
2020-09-07,23.470808029174805,23.97094758139338,23.43508435948947,23.792326507425408,25566335
2020-09-08,23.577980041503906,23.720877435348513,23.399358980583422,23.649427375655662,17394462
2020-09-09,23.363637924194336,23.363637924194336,23.077843104569997,23.220740514382165,26236143
2020-09-10,23.1492919921875,23.506534135736434,23.1492919921875,23.435084071701894,18575277
2020-09-11,23.042118072509766,23.185015473881638,22.970670734594446,22.970670734594446,15186566
2020-09-14,23.006393432617188,23.077840767517227,22.93494337217603,22.97066976516717,14059388
2020-09-15,22.89921760559082,23.07783865200813,22.863493941415534,22.89921760559082,16221187
2020-09-16,22.68487548828125,22.9706702854367,22.61342678899239,22.86349655511811,24685970
2020-09-17,22.077564239501953,22.684876157209725,22.006115538106222,22.684876157209725,40160066
2020-09-18,22.1132869720459,22.434804050736496,22.041838278080046,22.07756194367773,34257441
2020-09-21,20.93438720703125,21.75604515441354,20.93438720703125,21.613147764580837,120212774
2020-09-22,20.50569725036621,20.577144580725644,20.219902477846585,20.362799864106396,87310269
2020-09-23,20.541423797607422,20.577147467799342,19.64831841510275,20.327079050914566,109384367
2020-09-24,20.434249877929688,20.469973545418274,19.934110356466118,20.327077512693368,63528729
2020-09-25,20.14845848083496,20.50570064281593,19.93411236598396,20.39852690400508,42465827
2020-09-28,22.00611114501953,22.363353217911214,20.18417711838009,20.255625805512498,150402170
2020-09-29,21.43453025817871,22.43480806433957,21.43453025817871,22.041842221381252,55920302
2020-09-30,21.291629791259766,21.791769304000788,21.184457427892557,21.791769304000788,35285507
2020-10-05,22.149009704589844,22.792045197652882,21.93466499449231,21.93466499449231,69650604
2020-10-06,22.184738159179688,22.29191190014162,21.970393402797274,22.22046319375724,28877682
2020-10-07,22.54197883605957,22.57770386827214,22.14901302111577,22.184736690557703,29318889
2020-10-08,22.43480682373047,22.720600272148115,22.291910780906974,22.720600272148115,15582313
2020-10-09,22.470531463623047,22.54197880240023,22.1490129880432,22.50625513301164,20790756
2020-10-12,22.470531463623047,22.649152536107266,22.18473665743179,22.434806431463823,33931078
2020-10-14,21.79176902770996,22.077562447322546,21.541699274510005,22.077562447322546,31480937
2020-10-15,21.363079071044922,21.863218597441424,21.22018303691062,21.43452776949736,41648851
2020-10-16,21.541698455810547,21.64887081374583,21.25590504705964,21.327353739939984,18962836
2020-10-19,22.077564239501953,22.29191034368915,21.791770796689658,21.791770796689658,28515009
2020-10-20,22.00611114501953,22.291905893549163,21.75604278421164,21.898938795706098,22502287
2020-10-21,22.184738159179688,22.29191190014162,22.006117074604102,22.184738159179688,17002007
2020-10-22,22.327634811401367,22.363358481991337,21.970392654418948,22.077565028959537,22072777
2020-10-23,23.042118072509766,23.43508388212649,22.220461421548038,22.327633791191634,67908927
2020-10-27,24.149566650390625,24.29246404280948,23.006392962121897,23.149290354540753,106318304
2020-10-28,23.327913284301758,23.97094751343876,23.11356581571481,23.97094751343876,51755011
2020-10-29,23.07784080505371,23.185014533119208,22.613426313595276,22.64915134387396,32120556
2020-10-30,22.934946060180664,23.363638296447533,22.72060130481795,23.220740884358577,31133678
2020-11-02,23.435081481933594,23.577978868670087,22.97066838196618,22.97066838196618,34326565
2020-11-03,24.149566650390625,24.29246404280948,23.649427139695156,23.72087719867512,47342668
2020-11-04,24.149566650390625,25.078395612801597,24.149566650390625,24.721153494524987,81474334
2020-11-05,24.399633407592773,24.613978095140965,23.863770325952,24.32818336138299,46078997
2020-11-06,24.792606353759766,25.006951103827156,24.22101944506628,24.22101944506628,41024413
2020-11-09,24.899778366088867,25.221296866873992,24.75688367733235,25.042675780386865,28966377
2020-11-10,26.936058044433594,26.936058044433597,26.221573760631863,26.685986909778244,116830209
2020-11-11,28.04351043701172,28.114957781029556,27.078957665063573,27.15040500908141,97089785
2020-11-12,27.400468826293945,28.36502416141748,27.1504004387847,28.150679439903698,45560983
2020-11-13,26.614538192749023,26.828882921676367,26.221572402125382,26.828882921676367,41586505
2020-11-16,27.72199058532715,27.864887991932505,27.150403684447056,27.150403684447056,36533520
2020-11-17,28.04351043701172,28.114957781029556,27.507647180253535,28.04351043701172,42547668
2020-11-18,28.007781982421875,28.186403037506782,27.579089814893493,27.72198720406962,36579851
2020-11-19,27.936336517333984,28.436476098894587,27.936336517333984,28.07923393000008,30734201
2020-11-20,27.793441772460938,28.007786528243994,27.57909429113644,27.93633645928868,20277468
2020-11-23,28.114952087402344,28.186402142492128,27.721986323801755,28.04350475785348,18219561
2020-11-24,28.4007511138916,28.4007511138916,28.114956301774278,28.329303773632933,24252795
2020-11-25,30.258411407470703,30.687103656694372,29.329582289131697,29.329582289131697,107805377
2020-11-26,30.008342742919922,30.329861245988077,29.436755807210698,29.758274310278857,56764441
2020-11-27,30.008342742919922,30.186963830675396,29.329582064340812,29.50820315209629,48916847
2020-11-30,29.651098251342773,30.04406406860171,29.5082008471919,30.00834039894931,35056130
2020-12-01,29.29385757446289,29.68682341145106,28.93661540892066,29.07951282024584,48696915
2020-12-02,30.36557960510254,30.722821718103745,29.972613825909416,29.972613825909416,57225027
2020-12-03,31.008625030517578,31.294417164227543,30.61565641766099,30.758553847286862,43365022
2020-12-04,31.258678436279297,31.43729945591518,30.579918016554856,31.36585213827701,78097207
2020-12-07,30.651371002197266,31.43730247382664,30.43702357762496,31.294405099292014,38401366
2020-12-08,29.543916702270508,30.329850854444555,29.293848355307283,30.222677148294277,47719149
2020-12-09,29.829713821411133,30.18695590310468,29.472471739717584,29.472471739717584,26247730
2020-12-10,29.936891555786133,29.936891555786133,29.508199364868556,29.579649426125396,13294583
2020-12-11,29.75827407836914,30.579929440316175,29.758274078369144,30.25841093975365,29090034
2020-12-14,29.543916702270508,29.829711434977536,29.22240103490081,29.758264114571062,32650410
2020-12-15,29.29385757446289,29.68682341145106,29.0437891487999,29.68682341145106,38355782
2020-12-16,29.508197784423828,29.972613618325358,29.365300395104818,29.722542505631843,34039265
2020-12-17,29.793989181518555,29.79398918151855,29.22240241465719,29.472470773427567,21812272
2020-12-18,29.401031494140625,29.65109992133288,29.22241041027717,29.50820250913383,16213637
2020-12-21,28.222131729125977,29.008063421239473,28.15068438458529,28.936616076698787,43011048
2020-12-22,28.186403274536133,28.472195329750708,27.793437495152947,27.97205855173994,20537983
2020-12-23,28.257848739624023,28.436469784407414,28.007780367143617,28.114951358689144,11058184
2020-12-24,28.722270965576172,28.722270965576172,28.722270965576172,28.722270965576172,0
2020-12-28,28.579368591308594,28.97233436433089,28.400747537612915,28.722265979373333,34795081
2020-12-29,28.75798988342285,28.75798988342285,28.25785038382034,28.472195104923987,18625915
2020-12-30,29.008054733276367,29.150952105101215,28.365020648375562,28.5793653433425,19366003
2020-12-31,29.043790817260742,29.043790817260742,29.043790817260742,29.043790817260742,0
2021-01-04,28.900890350341797,29.008061359535812,28.507924532214496,28.793716615606492,20433690
2021-01-05,28.68654441833496,28.972336489890633,28.400749621238106,28.579370688038345,17133338
2021-01-06,29.651098251342773,29.829719325146044,28.436474404372284,28.686545543021634,37778767
2021-01-07,31.008625030517578,31.294417164227543,30.61565641766099,31.080072382559624,71074555
2021-01-08,31.008625030517578,31.222969812185497,30.40131163599307,31.222969812185497,36759304
2021-01-11,30.72282600402832,30.901447085447092,30.365583841190784,30.758549675203795,20501368
2021-01-12,30.901447296142578,31.008621035941143,30.54420513086925,30.5799288022883,20905160
2021-01-13,30.54419708251953,31.008612865218566,30.40129970895516,30.90143915366011,29411073
2021-01-14,30.72282600402832,30.758549675203795,30.07978902070419,30.472757580258605,19806325
2021-01-15,30.687103271484375,30.937171702902976,30.508482184602094,30.830000686098497,24016989
2021-01-18,30.0440673828125,30.222688476319757,29.72254886939112,30.222688476319757,35136246
2021-01-19,31.29441261291504,31.365862680107497,30.15123879324946,30.15123879324946,55904213
2021-01-20,30.901447296142578,31.401586872633516,30.758549884924964,30.972894638980673,29536761
2021-01-21,31.6873779296875,32.008896412990964,30.93716995234032,31.00862001837516,58585221
2021-01-22,30.865718841552734,31.651650393143953,30.75854511836257,31.6159267272609,26850952
2021-01-25,30.57992172241211,31.00861385681397,30.365577017981572,30.97288746812489,22936873
2021-01-26,30.15123748779297,30.57992697022127,29.936892746578817,30.294134890449488,23091145
2021-01-27,30.54419708251953,31.008612865218566,30.22267867338487,30.54419708251953,19910229
2021-01-28,29.68682289123535,30.32985986815971,29.54392548241423,30.22268613015852,36935168
2021-01-29,29.258129119873047,29.936889668547217,29.15095539751466,29.722542223830445,30804534
2021-02-01,29.115232467651367,29.40102725080179,28.650816626417196,29.008058742584698,25140139
2021-02-02,29.258129119873047,29.365300116690456,28.97233434394467,29.043784400697252,18957865
2021-02-03,29.543916702270508,29.615366748217546,29.00805362260025,29.258124695104044,22026816
2021-02-04,29.29385757446289,30.151239316872527,29.07951282024584,29.150960163137714,24852170
2021-02-05,29.793989181518555,30.29412862460001,29.579644484638127,29.79398918151855,29839423
2021-02-08,29.543916702270508,29.972608801331052,29.365295675713757,29.865435095180775,17954523
2021-02-09,29.793989181518555,29.93688655461907,29.472470773427567,29.472470773427567,17026295
2021-02-10,30.437034606933594,30.722829459564835,30.186966155037542,30.36558725654664,23428359
2021-02-11,30.47275733947754,30.472757339477543,30.472757339477543,30.472757339477543,0
2021-02-16,32.68764877319336,32.68764877319336,31.401577891159455,31.544475261505585,90085953
2021-02-17,32.90199661254883,33.36641242920334,32.54475451528871,32.866272947930995,67314629
2021-02-18,33.152076721191406,33.43786884130586,32.616213429742466,33.43786884130586,45469560
2021-02-19,32.544761657714844,32.651935400630094,32.008898394221596,32.651935400630094,31829216
2021-02-22,33.2235221862793,33.43786694559861,32.72338259750658,33.15207484168669,54301785
2021-02-23,33.36642074584961,35.36697644404055,33.22352332621992,33.58076551252336,103770263
2021-02-24,32.93772506713867,33.29496721635077,32.580482917926574,32.97345146249292,60287540
2021-02-25,34.0451774597168,34.509590612223626,33.75938265391162,33.93800372615454,67926724
2021-02-26,33.79510498046875,34.0451761069975,33.18779444918964,33.938002377693586,51003641
2021-03-01,32.93772506713867,33.36641728151797,32.40186184332053,33.223519876724865,40401581
2021-03-02,32.1875114440918,32.79482462638233,31.79454569410429,32.50902986700551,40008344
2021-03-03,33.04490661621094,33.15208037653434,32.616217026001195,32.75911173904315,28011412
2021-03-04,33.259239196777344,33.36641291774094,32.61620504761862,33.11634181067287,21548948
2021-03-05,32.93772506713867,33.08062247193177,32.509035578300676,33.08062247193177,21428414
2021-03-08,34.116615295410156,34.50958099977799,33.50930490916356,33.65219954672241,51294826
2021-03-09,34.831119537353516,35.22408546907678,34.36670351997197,34.9382933030699,56519527
2021-03-10,34.116615295410156,34.29523631789922,33.54502856855327,34.2237889991198,33606378
2021-03-11,34.34757995605469,34.64052138292158,34.091253064607635,34.27434250404561,26835956
2021-03-12,33.50535583496094,33.908151903740624,33.46873851847591,33.7250625275933,32823310
2021-03-15,34.05463790893555,34.05463790893555,33.50536955556562,33.68845900668893,31990973
2021-03-16,33.5419807434082,33.6884528362233,33.28565667627389,33.6884528362233,25064888
2021-03-17,33.50535583496094,33.68844521110827,33.21241171563635,33.46873851847591,13007099
2021-03-18,34.27434158325195,34.27434158325195,33.761690607853545,33.944780042372756,25189024
2021-03-19,34.27434158325195,34.89684733685111,34.20110692693349,34.640520452290374,35475101
2021-03-22,33.688453674316406,34.16448728937742,33.54198157785741,33.615219022948345,16571854
2021-03-23,33.2124137878418,33.65182999424496,32.992707081501386,33.39550317541253,18412914
2021-03-24,32.48006057739258,33.1758009018674,32.443443253730265,32.9560941661708,23728132
2021-03-25,32.77301025390625,32.956099696665504,32.589920811146996,32.736392924099036,12813025
2021-03-26,32.84624481201172,33.10257170731643,32.480065927624864,33.10257170731643,18152228
2021-03-29,33.02933120727539,33.1391859799467,32.58991770403598,32.699772476707295,13260056
2021-03-30,33.28565979003906,33.541983881151666,32.773008814090794,32.956098248806384,15280351
2021-03-31,33.322269439697266,33.65183090498821,33.065945407650105,33.65183090498821,10866829
2021-04-01,33.2124137878418,33.35888585664285,32.77300037516098,33.32226853787318,12255058
2021-04-07,33.61521530151367,33.65183262314392,33.24903649776613,33.395505784287096,16572873
2021-04-08,34.31095886230469,34.384196312241386,33.6518385752127,33.76169055953317,25713164
2021-04-09,34.091243743896484,34.310950452408555,33.90815435451603,34.310950452408555,11098917
2021-04-12,33.5419807434082,34.127866320945785,33.46874609386205,34.127866320945785,9860297
2021-04-13,33.688453674316406,34.27433926642951,33.57859890354145,33.90816042214346,15118571
2021-04-14,33.79830551147461,33.87154015648607,33.102565208975236,33.432126698972056,13996301
2021-04-15,33.432125091552734,33.578594374533395,33.24903569410441,33.505359733043065,9924102
2021-04-16,33.102569580078125,33.39551099252869,33.102569580078125,33.39551099252869,18378114
2021-04-19,33.688453674316406,33.8349257707754,33.35889215571439,33.46874692648935,15210590
2021-04-20,33.761688232421875,34.01801509894776,33.68845358125611,34.01801509894776,12387721
2021-04-21,33.102569580078125,33.24904168316491,32.80962537390456,33.175804234760015,20373435
2021-04-22,32.84624481201172,33.285661149509856,32.73639282292957,33.139189037010475,12782245
2021-04-23,32.809627532958984,32.88286498618331,32.55330343098183,32.62653809048296,17629618
