Price,Close,High,Low,Open,Volume
Ticker,0388.HK,0388.HK,0388.HK,0388.HK,0388.HK
Date,,,,,
2024-06-14,242.17172241210938,246.49622309068056,241.60765211667712,246.30819009560082,6493092
2024-06-17,243.86390686035156,246.30819236992292,238.03524258164708,241.23161704377148,2942271
2024-06-18,242.73577880859375,246.12014300778594,241.60763828232612,244.42796090818985,2999110
2024-06-19,249.50454711914062,249.69258011191116,244.42797190220992,244.80400919794428,5101478
2024-06-20,247.43634033203125,250.25666322932733,246.3081996971896,248.75248527947446,3235755
2024-06-21,241.98370361328125,245.74413421703017,240.66755863993086,244.42798924367978,4578870
2024-06-24,242.3597412109375,242.54777421726197,239.16338093208262,239.7274512612473,2835277
2024-06-25,240.1034698486328,245.1800450353685,237.28314711269005,242.1717179975801,3936237
2024-06-26,240.66754150390625,241.9836863835444,237.47118145626882,237.47118145626882,2379273
2024-06-27,236.53106689453125,239.16335657615423,236.15501526508302,238.4112820070636,4982771
2024-06-28,235.2149200439453,238.7873318140816,233.33470483281081,233.33470483281081,4804572
2024-07-02,233.89877319335938,238.97534848333865,232.20657664839845,235.2149180922715,5510181
2024-07-03,236.53106689453125,237.84721173534274,233.52271123855715,236.15501526508302,3134030
2024-07-04,234.4628448486328,240.29152382109567,232.58262952716854,238.78734582596243,3858860
2024-07-05,230.13836669921875,235.4029611864315,229.19825900383378,234.08681615085456,6466626
2024-07-08,225.43780517578125,231.26646942232247,223.74560862810063,229.38625422376703,7936515
2024-07-09,225.62583923339844,227.50605456034344,222.99353490669455,223.74562390645346,4059352
2024-07-10,226.9419708251953,230.13834529922426,225.62582591200345,226.56593351997012,3601705
2024-07-11,233.33470153808594,234.08679048090085,228.6341635766221,230.1383414622519,5303009
2024-07-12,238.97535705566406,240.29151634669188,236.34305281851252,236.34305281851252,7497178
2024-07-15,232.77066040039062,236.71910967027165,230.5143934283841,235.9670206796028,5029709
2024-07-16,227.31802368164062,229.7622948683829,226.18989741507468,229.7622948683829,5805057
2024-07-17,228.4461669921875,229.38627467528292,226.18991429072042,226.9419889612729,3999703
2024-07-18,226.9419708251953,228.6341673885161,226.00186321722865,227.6940597805494,3097725
2024-07-19,224.6857147216797,226.18989260840544,223.18153683495393,224.6857147216797,4636352
2024-07-22,224.8737335205078,227.31801900183322,222.24142938944283,225.43780381463014,3876153
2024-07-23,221.67738342285156,226.94197757715455,220.92529444512138,225.4378139665983,4389657
2024-07-24,218.8570556640625,221.86539716339902,216.78882177982516,220.92528954829987,5232901
2024-07-25,216.22474670410156,219.23308813709096,215.2846391097359,218.8570508373061,4431062
2024-07-26,215.28465270996094,217.9169570094566,213.96850773266527,216.03674170194606,3583361
2024-07-29,217.1648712158203,219.2331052155615,216.6008008772979,218.10497888342127,2541509
2024-07-30,213.96849060058594,217.91693956123194,213.59243896225098,217.16485062946526,4340037
2024-07-31,217.91693115234375,219.79714623675585,211.71221563582273,214.15650098351952,6167990
2024-08-01,216.6007843017578,218.2929808429238,214.9086021054953,216.97683594696332,2717582
2024-08-02,213.0283966064453,213.59245258256146,211.52421864699392,213.40443392385606,5969609
2024-08-05,210.96014404296875,215.6606821396918,209.07992880427955,210.58410673319247,7425548
2024-08-06,212.65234375,214.72057767395356,211.712236116848,212.4643250923504,3660299
2024-08-07,214.72059631347656,216.0367557210853,212.46434353601202,213.0284139028308,2941148
2024-08-08,213.96849060058594,217.54088792289699,210.77211622680338,212.27629409033673,3851102
2024-08-09,215.66067504882812,218.8570494564462,215.28463775141583,217.1648529282841,3881908
2024-08-12,217.72894287109375,219.42112520708554,215.66069451393992,215.66069451393992,3205812
2024-08-13,217.1648712158203,218.66904922194368,216.0367448836801,218.10497888342127,2819716
2024-08-14,214.53256225585938,217.9169555242743,213.4044359480225,217.72893686378555,3623240
2024-08-15,213.78045654296875,217.3528681923695,211.9002413953792,212.84034896917396,3196349
2024-08-16,216.6007843017578,217.3528732472653,214.1565131599878,215.28463940579732,3508576
2024-08-19,218.66903686523438,221.11330805593144,216.2247513296335,216.2247513296335,4246430
2024-08-20,218.10496520996094,220.36121773279217,216.97683894854532,219.42111012412855,3049811
2024-08-21,214.90859985351562,217.9169412591184,211.90024410300953,216.97683367331106,4692540
2024-08-22,217.91693115234375,218.29296843126508,214.34451962298021,216.22473470739232,4372461
2024-08-23,217.72894287109375,218.66905054438016,214.53256817497717,216.78883519780734,2286599
2024-08-26,220.92527770996094,223.18153012733552,219.23308122447852,219.42109986844255,4031103
2024-08-27,221.48936462402344,221.86540194019773,218.2929900569256,219.2330976922654,2491306
2024-08-28,218.48098754882812,222.0533990860092,217.72891298933968,221.86538044613707,3329752
2024-08-29,222.24143981933594,222.6174914813669,217.16486431360298,217.91695329276078,3816503
